measuring point,CON_L1,GF1,GF2,GF6,GF7,GF8,GF11,GF14,GF17,SEG1,GF3,GF4,CONV1,RIS10,RIS11,CONV2,SEG2,SEG3,SEG4,SEG5,dp2,ILS1,ILS2,dp1,GF19,GF22,GF23,ZL1,ZL2,CON_R1,CON_R2,RIS1,RIS2,RIS3,RIS4,RIS5,ULS1,ULS2,RIS12,RIS13,ZR1,ZR2
2025-08-20 14:43:01.701,78.32,24.52,6.72,1.04,0.8,0.86,0.35,-0.08,-0.1,86.15,1.32,1.28,0.46,13.86,12.69,0.16,65.45,46.99,7.05,2.12,4.01,41.35,40.53,9.21,-0.26,-0.25,-0.28,-0.42,-0.54,124.72,115.31,93.56,68.26,38.14,17.73,14.66,35.9,29.9,9.2,8.62,6.04,4.25
2025-08-20 14:43:01.987,75.86,23.5,5.7,0.71,0.72,0.53,0.1,-0.57,-0.43,83.7,-0.11,0.26,-0.56,13.05,12.04,-0.42,64.84,45.56,6.03,0.29,3.71,39.71,37.87,8.64,-0.63,-0.62,-0.6,-0.58,-0.66,122.7,106.35,92.33,65.39,36.72,16.71,13.24,35.49,33.17,8.88,8.42,5.96,4.08
2025-08-20 14:43:02.201,77.5,24.52,6.51,1.36,1.13,1.19,0.35,-0.16,0.06,86.15,1.52,2.3,0.67,13.45,12.36,0.32,66.68,48.01,7.25,1.71,3.87,41.15,39.31,8.84,-0.22,-0.21,-0.28,-0.3,-0.37,124.32,111.64,92.33,67.03,36.92,18.14,14.46,36.1,30.1,9.12,8.66,5.92,4.25
2025-08-20 14:43:02.452,77.09,24.52,6.51,1.28,1.04,1.02,0.43,-0.16,0.06,86.56,1.32,1.49,0.46,13.29,12.12,-0.01,66.68,46.58,7.66,1.92,3.77,40.74,39.72,8.76,-0.14,-0.33,-0.28,-0.42,-0.5,123.1,116.13,92.74,65.39,37.53,16.71,13.64,36.1,30.3,9.12,8.54,5.84,4.17
2025-08-20 14:43:02.702,76.68,24.52,5.9,1.12,0.8,0.7,0.35,-0.24,-0.1,86.56,0.91,1.49,0.46,13.29,12.28,-0.01,66.27,46.79,7.25,1.71,3.71,41.35,38.69,8.64,-0.3,-0.29,-0.4,-0.54,-0.54,124.32,105.94,92.33,65.8,36.11,15.69,14.05,37.73,31.33,8.88,8.58,6.0,4.33
2025-08-20 14:43:02.951,76.68,24.92,6.11,1.04,1.13,0.86,0.59,-0.08,-0.02,86.15,1.73,2.1,0.67,13.13,11.87,0.24,65.65,46.18,7.66,1.92,3.73,41.35,40.53,8.6,-0.22,-0.33,-0.32,-0.46,-0.5,124.32,116.13,91.52,63.35,36.31,16.3,13.85,34.47,28.26,9.29,8.5,6.0,4.25
2025-08-20 14:43:03.201,75.86,24.92,6.72,1.12,1.13,1.1,0.43,-0.08,0.06,86.56,1.32,1.89,0.87,12.88,11.87,0.24,65.25,45.97,7.25,1.71,3.56,40.53,39.51,8.27,-0.42,-0.29,-0.36,-0.5,-0.37,123.91,110.01,91.11,64.57,37.53,15.49,13.03,33.04,29.08,9.04,8.5,6.25,4.45
2025-08-20 14:43:03.452,76.68,24.92,6.11,1.2,1.13,0.78,0.35,-0.24,-0.43,84.92,0.91,1.08,0.26,12.64,11.63,0.16,64.84,45.56,6.84,1.71,3.54,40.94,40.33,8.15,-0.3,-0.29,-0.32,-0.42,-0.62,123.51,110.83,91.52,64.16,34.68,15.69,13.24,33.86,29.08,8.72,8.42,6.0,4.25
2025-08-20 14:43:03.701,76.68,24.72,6.31,1.04,1.04,0.78,0.26,-0.16,-0.1,86.15,1.32,2.1,0.46,12.72,11.63,0.24,66.06,46.18,7.25,2.33,3.38,41.56,41.15,8.03,-0.5,-0.33,-0.32,-0.46,-0.37,124.72,124.68,92.33,65.39,36.11,15.69,14.05,34.47,29.9,9.2,8.66,6.08,4.33
2025-08-20 14:43:03.951,76.68,24.52,5.7,1.2,0.88,0.78,0.02,-0.16,-0.02,86.56,0.7,1.89,0.05,12.64,11.47,0.24,65.86,45.97,7.66,1.92,3.26,41.97,39.92,7.7,-0.3,-0.37,-0.36,-0.42,-0.5,123.51,112.46,90.29,64.57,35.29,14.87,12.83,32.43,29.08,8.88,8.38,6.13,4.33
2025-08-20 14:43:04.202,77.09,24.11,5.9,0.96,0.88,0.53,0.26,-0.16,-0.1,86.15,0.5,1.49,0.26,12.15,10.98,0.24,65.65,46.18,6.64,2.12,3.09,41.56,39.92,7.7,-0.22,-0.41,-0.4,-0.54,-0.58,123.51,101.05,90.7,66.21,35.9,16.1,12.22,34.88,31.94,8.8,8.38,5.92,4.21
2025-08-20 14:43:04.451,75.45,22.89,5.29,0.96,0.8,0.45,0.18,-0.32,-0.34,85.74,0.91,0.87,0.46,11.91,10.9,0.07,65.25,45.56,7.05,1.71,2.81,41.15,40.33,7.46,-0.34,-0.29,-0.32,-0.38,-0.7,121.89,110.83,91.52,64.57,37.33,16.1,12.63,35.08,32.76,8.63,8.38,5.92,4.25
2025-08-20 14:43:04.701,76.27,23.5,5.5,0.79,0.56,0.61,0.02,-0.24,-0.34,84.92,0.91,1.08,0.26,11.66,10.9,0.32,64.84,45.36,6.64,1.31,2.67,41.15,40.12,6.93,-0.46,-0.45,-0.4,-0.58,-0.66,122.7,113.68,91.93,65.39,35.29,15.28,12.22,32.22,30.51,8.55,8.21,6.08,4.25
2025-08-20 14:43:04.979,75.86,23.3,4.48,0.31,0.07,-0.04,-0.14,-0.65,-0.67,82.88,-0.11,0.67,-1.37,10.85,9.92,-0.09,63.61,44.54,5.83,0.49,2.5,40.74,39.1,6.57,-0.63,-0.58,-0.68,-0.67,-0.78,119.86,111.64,88.66,61.71,34.68,13.85,10.79,29.57,29.08,8.23,7.89,5.8,4.13
2025-08-20 14:43:05.201,76.27,23.91,5.7,0.96,0.72,0.78,0.35,-0.24,-0.02,86.56,1.11,1.49,0.67,11.33,10.49,0.32,65.25,46.58,7.25,0.9,2.69,41.35,38.69,6.85,-0.34,-0.45,-0.36,-0.46,-0.42,122.7,111.64,89.89,63.75,35.09,15.89,11.81,31.82,28.67,8.23,7.89,5.92,4.25
2025-08-20 14:43:05.452,76.27,24.31,5.29,0.88,0.8,0.7,0.35,-0.32,-0.26,85.74,1.11,1.08,0.26,11.25,10.41,-0.01,65.04,45.97,6.84,0.9,2.58,41.15,39.72,6.77,-0.42,-0.33,-0.36,-0.58,-0.58,123.1,118.16,93.15,65.39,36.51,17.12,12.01,31.0,30.71,8.15,7.89,6.0,4.08
2025-08-20 14:43:05.702,75.86,24.52,5.5,0.88,0.48,0.61,0.18,-0.08,-0.1,84.51,1.11,1.49,0.67,11.42,10.81,0.16,65.65,46.18,7.66,1.71,2.54,41.76,38.08,6.93,-0.34,-0.29,-0.4,-0.62,-0.58,121.07,110.42,92.33,65.39,37.53,17.73,12.42,34.88,34.19,8.55,8.17,6.25,4.37
2025-08-20 14:43:05.951,77.09,23.7,4.89,0.88,0.56,0.78,0.35,-0.32,-0.18,85.74,1.32,1.69,0.67,11.58,10.81,0.07,65.65,45.97,7.45,1.92,2.85,40.74,39.31,7.05,-0.34,-0.45,-0.28,-0.42,-0.58,123.91,121.42,92.74,69.08,37.53,17.53,13.24,32.02,31.33,8.31,8.01,6.13,4.13
2025-08-20 14:43:06.202,75.86,23.5,5.09,0.71,0.56,0.45,0.02,-0.24,-0.02,86.56,1.11,1.08,0.05,11.74,11.47,0.24,66.06,45.97,7.25,1.31,2.81,41.15,39.31,7.34,-0.5,-0.29,-0.44,-0.5,-0.5,123.91,107.57,93.15,67.03,38.35,17.73,13.85,33.04,31.94,8.96,8.34,6.21,4.41
2025-08-20 14:43:06.452,76.27,23.7,5.09,0.55,0.48,0.37,-0.22,-0.16,-0.18,86.56,0.7,0.67,0.26,12.15,11.47,0.24,66.06,45.56,8.07,1.31,3.05,41.35,39.72,7.54,-0.34,-0.41,-0.4,-0.42,-0.46,122.7,118.98,93.96,65.8,37.33,17.53,13.03,33.86,33.37,8.63,8.3,6.17,4.33
2025-08-20 14:43:06.701,75.45,24.72,5.09,0.71,0.23,0.53,0.1,-0.16,-0.1,86.56,0.3,0.87,0.05,12.31,11.38,0.07,65.86,45.56,7.25,1.71,3.34,40.53,40.33,7.87,-0.34,-0.45,-0.44,-0.67,-0.54,123.91,118.16,93.15,66.21,37.53,16.3,13.64,32.84,30.3,8.55,8.26,6.08,4.33
2025-08-20 14:43:06.979,77.91,23.5,4.48,0.39,0.15,0.29,-0.39,-0.65,-0.43,84.51,-0.52,0.26,-1.17,12.23,11.63,-0.33,64.02,44.74,5.83,-0.12,3.42,39.92,38.9,8.11,-0.46,-0.53,-0.48,-0.62,-0.7,123.1,107.57,91.11,62.53,36.72,16.3,12.63,32.63,27.24,8.55,8.09,5.92,4.0
2025-08-20 14:43:07.209,76.68,23.7,5.09,0.63,0.4,0.45,0.02,-0.24,-0.34,86.56,0.7,0.67,0.05,12.96,11.95,-0.01,65.25,45.97,6.44,1.51,3.54,40.94,39.51,8.36,-0.38,-0.45,-0.44,-0.58,-0.66,122.29,112.05,91.93,65.39,37.94,17.53,12.83,34.06,30.51,8.8,8.34,6.0,4.21
2025-08-20 14:43:07.459,75.45,23.09,5.09,1.04,0.72,0.86,0.35,-0.24,-0.18,85.74,1.11,1.69,0.26,12.8,11.71,0.07,65.86,45.97,6.64,1.1,3.71,41.15,41.15,8.4,-0.42,-0.29,-0.4,-0.42,-0.58,122.7,114.9,94.37,67.85,38.96,18.55,12.83,32.22,27.24,8.39,8.09,5.84,4.08
2025-08-20 14:43:07.710,77.5,24.31,6.11,1.12,0.96,0.78,0.35,-0.24,-0.18,85.74,0.91,1.08,-0.15,12.72,11.79,-0.17,64.84,45.97,7.25,1.51,3.44,40.33,38.69,8.27,-0.38,-0.49,-0.36,-0.46,-0.58,123.1,118.57,95.6,69.08,39.77,20.19,13.24,33.65,27.24,8.88,8.3,5.88,4.13
2025-08-20 14:43:07.960,77.5,24.92,5.7,1.04,0.88,0.78,0.43,-0.08,-0.1,86.15,0.91,1.69,0.05,12.56,11.95,0.16,65.65,46.58,7.25,1.92,3.42,40.74,40.53,8.07,-0.34,-0.33,-0.36,-0.5,-0.54,124.32,115.72,95.6,70.71,40.79,20.6,14.46,32.84,28.67,8.88,8.38,6.08,4.45
2025-08-20 14:43:08.202,76.68,24.31,4.89,1.2,0.88,0.78,0.26,-0.16,-0.02,87.37,1.32,1.69,0.67,12.96,11.79,0.32,66.06,46.38,7.45,1.71,3.6,41.56,41.15,8.27,-0.3,-0.33,-0.28,-0.38,-0.37,124.32,125.09,96.0,70.3,41.2,20.19,14.25,33.04,31.33,8.72,8.42,6.04,4.13
2025-08-20 14:43:08.452,76.68,22.89,5.29,1.04,0.8,0.7,0.26,-0.16,-0.1,87.37,1.11,1.49,0.46,12.96,11.95,0.48,65.86,46.18,7.45,2.12,3.75,41.35,40.53,8.19,-0.46,-0.37,-0.36,-0.42,-0.46,125.13,115.72,96.82,70.3,40.18,19.98,15.07,32.22,30.3,8.96,8.46,6.13,4.29
2025-08-20 14:43:08.701,76.68,23.3,4.69,0.88,0.56,0.61,0.18,-0.08,-0.02,87.78,1.32,0.87,0.26,12.72,11.63,0.24,65.25,46.79,7.45,1.92,3.77,41.56,40.12,8.48,-0.3,-0.29,-0.28,-0.38,-0.46,125.53,115.31,95.19,68.26,38.96,18.14,15.07,31.61,27.24,8.88,8.3,6.08,4.25
2025-08-20 14:43:08.979,76.68,23.3,3.87,0.55,0.23,0.21,-0.14,-0.73,-0.34,85.33,-0.11,0.67,-0.35,12.48,11.71,-0.09,65.45,45.15,6.44,1.31,3.71,40.53,38.9,8.27,-0.63,-0.49,-0.6,-0.71,-0.82,123.91,124.28,91.52,64.98,37.13,16.71,13.64,31.41,26.22,8.23,8.21,5.76,4.04
2025-08-20 14:43:09.202,75.86,23.3,4.89,0.79,0.31,0.45,0.18,-0.08,-0.18,87.78,1.11,1.28,0.87,13.37,12.36,0.32,66.06,46.58,8.07,0.9,3.85,42.17,40.53,8.76,-0.26,-0.29,-0.4,-0.42,-0.5,125.94,114.09,93.96,68.67,37.94,18.96,14.46,34.26,29.69,9.04,8.62,6.17,4.29
2025-08-20 14:43:09.451,74.64,22.48,4.28,0.55,0.4,0.37,0.02,-0.32,-0.34,86.56,0.3,1.08,-0.15,13.37,12.04,0.07,65.25,46.38,8.07,1.71,4.11,40.33,39.51,8.97,-0.38,-0.45,-0.44,-0.46,-0.54,124.32,112.87,93.56,68.67,37.94,18.35,15.07,34.47,31.74,8.8,8.38,5.8,4.17
2025-08-20 14:43:09.702,75.05,22.68,4.89,0.71,0.48,0.45,0.1,-0.08,0.06,86.97,0.7,0.47,0.26,13.45,12.52,0.16,65.86,46.79,8.07,1.92,3.99,40.53,40.33,8.92,-0.26,-0.37,-0.32,-0.42,-0.46,126.34,116.94,95.19,69.9,39.77,18.76,14.46,34.47,32.55,9.2,8.5,6.0,4.33
2025-08-20 14:43:09.951,75.86,22.48,5.09,0.31,0.4,0.37,0.18,-0.16,-0.1,86.56,0.5,1.49,1.28,13.54,12.44,0.24,65.86,45.97,8.07,1.31,3.99,41.15,40.53,8.72,-0.3,-0.29,-0.36,-0.58,-0.66,125.13,107.57,93.56,66.21,38.96,18.14,14.25,36.51,34.19,9.37,8.74,6.0,4.37
2025-08-20 14:43:10.201,75.45,23.3,4.69,0.55,0.31,0.37,-0.06,-0.08,-0.18,85.74,0.3,1.28,0.67,13.54,12.04,0.32,64.63,45.77,7.25,2.12,4.05,41.76,40.33,8.84,-0.34,-0.29,-0.4,-0.58,-0.58,125.53,116.13,94.78,67.85,37.94,17.94,14.25,37.33,37.46,8.96,8.46,6.0,4.33
2025-08-20 14:43:10.452,74.64,22.48,4.28,0.55,0.64,0.53,0.1,-0.32,-0.18,84.92,0.5,1.28,0.46,13.05,12.04,0.07,64.63,45.77,6.84,0.9,3.95,41.15,40.33,8.6,-0.34,-0.37,-0.36,-0.58,-0.66,125.13,109.2,94.78,69.08,39.16,17.94,14.25,36.51,33.99,8.88,8.62,6.0,4.41
2025-08-20 14:43:10.701,76.27,23.5,5.09,0.79,0.8,0.78,0.1,-0.08,-0.18,85.74,0.09,1.49,0.46,13.37,11.71,0.32,64.63,46.18,7.05,1.71,4.01,41.35,39.31,8.68,-0.14,-0.25,-0.28,-0.42,-0.42,126.75,116.13,93.15,67.03,38.55,17.33,13.85,36.51,33.17,8.88,8.38,5.84,4.13
2025-08-20 14:43:10.951,75.45,23.3,4.69,0.79,0.88,0.7,0.43,-0.08,0.06,85.74,0.91,1.49,0.87,13.37,11.63,0.16,65.25,45.77,7.25,1.51,3.79,40.94,40.33,8.6,-0.34,-0.33,-0.32,-0.5,-0.5,125.53,116.13,94.37,67.85,37.94,17.94,13.64,36.51,32.35,9.12,8.54,5.96,4.29
2025-08-20 14:43:11.202,77.09,24.31,5.29,1.12,1.29,1.27,0.59,-0.08,-0.1,85.33,1.73,1.49,0.46,13.13,12.04,0.24,66.06,46.38,8.07,2.53,3.75,41.35,37.87,8.68,-0.34,-0.41,-0.4,-0.46,-0.54,123.91,107.98,95.19,67.85,38.96,18.55,14.66,35.29,29.28,9.29,8.62,6.04,4.29
2025-08-20 14:43:11.451,76.68,23.91,5.09,1.44,1.29,1.19,0.26,-0.08,0.06,85.33,1.32,2.1,0.67,13.05,11.71,0.24,64.84,45.97,7.66,2.12,3.73,40.94,39.92,8.6,-0.3,-0.45,-0.4,-0.5,-0.54,125.13,118.57,92.33,67.85,39.16,17.53,13.24,33.86,27.24,8.96,8.54,6.04,4.25
2025-08-20 14:43:11.701,77.91,24.31,5.5,1.77,1.61,1.27,0.67,0.01,-0.18,86.15,1.73,2.3,0.87,12.88,11.79,0.24,65.45,46.18,8.27,2.53,3.77,41.97,40.33,8.48,-0.34,-0.29,-0.32,-0.38,-0.5,123.91,120.2,94.78,66.62,38.55,17.12,13.85,33.65,27.03,8.96,8.38,6.08,4.41
2025-08-20 14:43:11.979,75.86,23.7,4.89,1.28,0.8,0.61,0.02,-0.48,-0.83,83.29,0.3,0.87,-0.56,12.39,11.22,-0.33,64.02,44.95,6.03,0.9,3.54,40.53,38.28,8.19,-0.46,-0.49,-0.56,-0.62,-0.66,121.89,110.42,91.93,65.39,36.92,17.12,12.83,32.43,28.46,8.15,8.09,5.92,4.13
2025-08-20 14:43:12.201,77.09,24.52,5.09,1.12,1.04,0.94,0.18,-0.16,-0.02,86.15,1.11,1.49,0.46,12.88,11.3,0.16,65.25,45.77,7.05,1.71,3.71,41.56,39.31,8.27,-0.5,-0.33,-0.24,-0.34,-0.29,126.34,117.76,95.6,69.08,40.59,19.37,13.64,31.82,27.85,8.63,8.17,5.96,4.25
2025-08-20 14:43:12.452,75.45,23.91,5.29,0.71,0.8,0.61,0.18,-0.24,-0.26,84.92,0.3,1.08,0.26,12.64,11.38,0.24,65.25,45.97,7.25,1.31,3.69,41.76,39.51,8.11,-0.38,-0.45,-0.4,-0.5,-0.54,124.72,120.61,96.0,70.3,40.99,19.98,13.64,32.63,30.92,8.63,8.13,5.96,4.17
2025-08-20 14:43:12.702,75.86,24.52,5.7,0.88,0.56,0.78,0.26,-0.16,-0.02,86.15,0.91,1.49,-0.15,13.05,12.04,0.48,65.86,45.97,7.05,1.71,3.75,41.76,38.9,8.44,-0.38,-0.33,-0.36,-0.46,-0.5,124.72,117.76,95.19,70.3,39.37,18.96,15.47,32.22,29.9,8.96,8.38,6.08,4.41
2025-08-20 14:43:12.951,76.68,24.11,5.09,0.88,0.56,0.61,0.1,-0.16,-0.26,86.15,0.91,1.69,0.67,13.13,12.12,0.16,64.63,45.77,6.23,1.71,3.83,41.56,40.12,8.8,-0.3,-0.29,-0.36,-0.46,-0.5,124.32,111.64,94.37,70.3,39.98,19.57,14.66,32.63,30.71,8.96,8.54,5.88,4.17
2025-08-20 14:43:13.205,76.27,23.91,4.89,0.63,0.56,0.53,0.02,-0.32,-0.34,84.92,0.7,0.87,0.26,13.37,12.2,0.16,64.63,45.56,6.64,1.1,3.58,41.56,40.74,8.84,-0.5,-0.49,-0.44,-0.67,-0.54,125.13,120.61,94.37,68.67,40.99,19.57,14.66,32.02,30.3,9.37,8.78,5.92,4.29
2025-08-20 14:43:13.461,74.23,23.5,5.09,1.12,1.04,0.94,0.35,0.09,-0.1,86.15,1.32,1.49,0.87,13.29,12.6,0.24,65.04,46.38,6.64,1.51,4.03,42.17,40.33,9.09,-0.26,-0.37,-0.32,-0.34,-0.46,124.32,117.35,96.82,70.3,41.2,20.19,15.07,32.43,32.76,8.72,8.58,5.8,4.08
2025-08-20 14:43:13.710,76.68,23.5,4.89,0.96,0.88,0.78,0.26,-0.24,-0.26,84.11,0.09,1.28,0.26,13.62,12.52,0.32,65.65,45.56,7.25,1.31,4.2,41.56,39.92,9.25,-0.38,-0.45,-0.44,-0.54,-0.54,124.32,115.72,95.6,70.71,40.99,20.39,15.27,30.8,26.83,8.96,8.58,6.0,4.21
2025-08-20 14:43:14.016,76.27,22.48,4.28,0.55,0.31,0.21,-0.06,-0.48,-0.34,83.7,0.09,0.47,-0.35,13.7,12.44,-0.17,65.04,44.54,6.64,1.1,4.36,41.35,39.51,9.33,-0.38,-0.41,-0.4,-0.46,-0.7,123.51,113.27,93.15,68.67,40.18,19.17,15.07,27.12,23.15,8.72,8.46,5.8,4.21
2025-08-20 14:43:14.201,77.5,22.89,4.89,1.12,0.88,0.86,0.51,0.09,-0.26,86.15,0.5,1.49,0.67,13.94,12.6,0.32,66.68,46.58,7.45,2.12,4.44,41.76,39.72,9.66,-0.42,-0.33,-0.32,-0.38,-0.5,124.72,116.13,94.78,69.49,40.59,19.78,15.68,26.1,22.13,9.37,8.7,5.96,4.13
2025-08-20 14:43:14.451,75.86,22.89,5.29,1.52,1.21,1.02,0.75,-0.24,-0.02,86.56,1.52,2.1,1.07,14.19,12.93,-0.01,66.88,47.2,7.86,2.73,4.36,41.97,39.72,9.62,-0.26,-0.25,-0.32,-0.54,-0.46,125.13,114.9,95.6,69.49,40.38,21.21,15.27,26.92,25.19,9.77,8.87,6.04,4.37
2025-08-20 14:43:14.702,76.68,23.7,5.9,1.77,1.53,1.43,0.75,-0.08,-0.1,86.97,2.13,2.71,0.87,14.35,12.85,0.07,67.7,47.81,9.49,2.94,4.58,41.97,39.92,9.62,-0.22,-0.25,-0.28,-0.54,-0.5,125.13,122.65,95.6,70.3,41.4,20.6,15.27,27.33,23.56,9.29,8.58,5.88,4.17
2025-08-20 14:43:14.951,75.86,23.3,5.7,1.77,1.53,1.35,0.43,-0.08,-0.02,86.15,2.13,1.89,-0.15,13.94,12.6,0.32,66.88,47.2,8.07,2.53,4.48,41.35,39.72,9.49,-0.26,-0.25,-0.24,-0.34,-0.46,126.34,125.09,97.23,72.35,42.01,22.23,14.86,26.1,19.88,9.2,8.42,5.8,4.04
2025-08-20 14:43:15.202,77.09,23.91,6.11,1.44,1.37,0.86,0.35,-0.08,-0.02,86.56,1.73,1.89,0.87,14.19,12.44,0.4,66.68,47.4,7.86,1.92,4.64,41.56,41.56,9.53,-0.3,-0.25,-0.36,-0.38,-0.46,125.53,122.24,96.82,71.53,42.62,22.64,15.07,26.1,20.9,9.2,8.5,6.0,4.25
2025-08-20 14:43:15.452,76.27,24.11,5.9,1.36,1.21,0.94,0.51,0.01,-0.1,86.97,1.52,2.3,0.87,14.11,13.01,0.32,66.06,46.58,7.45,1.71,4.56,41.97,41.15,9.58,-0.38,-0.33,-0.32,-0.46,-0.5,126.34,120.61,96.82,70.3,42.42,21.41,16.49,26.31,22.94,9.45,8.7,5.96,4.25
2025-08-20 14:43:15.701,78.32,23.91,5.9,0.96,1.13,0.86,0.26,-0.16,-0.1,87.37,1.73,2.3,0.46,14.43,13.17,0.32,65.65,46.58,7.66,1.92,4.69,41.97,39.92,9.82,-0.34,-0.37,-0.32,-0.46,-0.5,126.75,111.64,96.82,70.71,40.59,20.39,16.69,27.94,24.78,9.29,8.95,6.08,4.41
2025-08-20 14:43:15.978,77.09,25.13,5.9,0.88,0.72,0.37,-0.22,-0.48,-0.26,83.29,0.3,0.67,-0.56,14.19,12.85,-0.25,64.84,44.74,5.83,1.1,4.71,40.12,38.9,9.74,-0.54,-0.53,-0.6,-0.67,-0.78,123.51,109.2,93.15,65.39,40.18,18.55,15.47,26.72,25.6,8.96,8.58,5.92,4.13
2025-08-20 14:43:16.202,78.32,25.54,5.7,1.04,0.72,0.7,0.1,0.17,0.14,86.15,1.32,1.69,0.67,14.92,13.34,0.24,65.45,46.38,7.45,1.51,5.11,41.97,40.53,10.19,-0.38,-0.25,-0.32,-0.42,-0.58,124.72,116.13,94.78,69.49,39.77,19.57,15.88,29.16,26.83,9.29,8.74,5.96,4.33
2025-08-20 14:43:16.451,77.09,24.52,5.9,0.63,0.31,0.21,-0.06,-0.24,-0.1,85.33,0.91,1.28,0.46,14.76,13.66,0.07,65.86,45.77,6.64,1.1,4.91,41.35,40.53,10.39,-0.3,-0.33,-0.4,-0.38,-0.33,125.13,114.5,95.19,69.08,39.57,19.37,16.29,29.57,28.26,9.53,8.87,6.04,4.21
2025-08-20 14:43:16.702,77.91,24.72,5.9,0.47,0.4,0.29,0.02,-0.08,0.06,86.56,0.91,1.28,0.87,14.92,13.58,0.24,65.65,46.18,7.25,1.1,4.99,41.56,39.1,10.51,-0.26,-0.33,-0.36,-0.34,-0.58,125.53,121.83,95.19,69.08,40.38,19.17,15.47,31.0,29.9,9.69,8.95,6.13,4.29
2025-08-20 14:43:16.978,76.27,24.52,5.29,0.31,-0.01,0.21,-0.31,-0.65,-0.59,84.11,-0.72,-0.15,-0.76,14.6,13.01,-0.33,63.61,44.74,5.62,-0.12,4.58,40.53,36.85,10.23,-0.5,-0.49,-0.52,-0.62,-0.66,123.1,109.2,93.96,67.44,39.16,18.55,15.27,30.18,28.26,9.45,8.83,5.84,4.13
2025-08-20 14:43:17.201,77.91,24.72,6.31,0.47,0.56,0.53,0.26,-0.4,-0.02,86.97,1.11,1.28,0.67,14.84,13.42,0.32,65.45,45.97,7.05,0.9,4.87,42.79,39.51,10.35,-0.18,-0.21,-0.32,-0.38,-0.42,123.51,116.13,95.19,67.85,40.18,19.78,16.49,31.2,29.9,9.61,8.99,5.96,4.21
2025-08-20 14:43:17.452,78.32,24.52,5.29,0.63,0.64,0.45,0.02,-0.24,-0.02,87.78,0.09,1.08,0.46,14.35,12.93,0.32,67.7,46.99,7.86,1.71,4.69,42.17,39.1,10.19,-0.18,-0.29,-0.32,-0.42,-0.54,125.94,123.46,94.78,67.44,39.57,19.17,15.47,30.8,23.97,9.61,8.95,5.92,4.17
2025-08-20 14:43:17.702,78.73,25.13,5.9,0.79,0.56,0.53,0.26,-0.08,0.06,87.78,0.7,1.08,0.67,14.35,12.77,-0.09,66.47,46.38,8.27,1.71,4.73,41.97,38.9,9.82,-0.3,-0.29,-0.32,-0.42,-0.54,126.34,116.94,93.96,69.08,40.38,19.37,15.27,28.35,21.92,9.12,8.66,5.8,4.17
2025-08-20 14:43:17.951,77.91,25.13,5.5,0.96,0.72,0.86,0.18,-0.08,-0.02,88.6,0.91,1.89,0.87,13.94,12.52,0.4,66.88,47.81,8.07,2.12,4.85,41.97,39.1,9.82,-0.46,-0.33,-0.36,-0.38,-0.54,126.34,119.79,94.37,69.08,38.96,18.55,15.27,28.76,21.31,9.04,8.58,5.96,4.17
2025-08-20 14:43:18.202,77.91,25.33,6.72,1.61,1.13,1.51,0.59,0.09,-0.1,87.78,1.11,2.1,0.46,14.43,12.85,0.24,66.68,46.99,8.68,1.92,4.73,41.15,39.51,9.7,-0.38,-0.25,-0.28,-0.46,-0.46,126.34,108.38,95.19,68.67,38.96,19.17,16.08,29.16,26.22,9.53,8.78,6.13,4.37
2025-08-20 14:43:18.452,78.32,25.94,6.92,1.69,1.53,1.27,0.43,-0.08,-0.18,86.97,1.52,2.1,0.26,14.43,12.85,0.24,66.06,45.77,9.08,2.12,4.64,40.74,39.92,9.82,-0.46,-0.37,-0.4,-0.34,-0.66,124.32,113.27,93.96,68.26,38.75,18.96,15.27,29.57,26.01,9.29,8.74,6.08,4.37
2025-08-20 14:43:18.701,77.91,25.74,6.92,1.61,1.29,0.94,0.43,0.01,-0.18,87.78,0.91,1.69,1.07,14.35,12.77,0.24,66.27,47.2,9.29,2.73,4.66,41.15,41.15,9.82,-0.3,-0.29,-0.36,-0.42,-0.37,126.34,125.5,93.96,68.26,38.96,18.35,14.66,29.98,27.24,9.2,8.54,5.92,4.17
2025-08-20 14:43:18.978,77.09,24.72,5.29,0.79,0.48,0.37,-0.47,-0.57,-0.43,84.51,0.09,0.47,-0.76,13.78,12.6,-0.5,65.86,45.97,7.25,0.49,4.32,40.74,37.47,9.41,-0.71,-0.66,-0.56,-0.75,-0.78,123.1,107.16,93.15,67.03,37.94,18.76,14.66,30.59,24.99,9.04,8.54,5.88,4.13
2025-08-20 14:43:19.208,78.73,25.54,6.11,0.96,0.72,0.7,0.26,-0.32,-0.26,85.74,0.7,1.08,-0.15,14.11,12.85,0.07,65.65,46.58,7.66,0.9,4.5,41.35,38.08,9.7,-0.46,-0.49,-0.4,-0.5,-0.58,125.13,117.76,93.96,67.03,38.55,18.14,15.07,29.98,25.19,9.12,8.62,5.8,4.17
2025-08-20 14:43:19.459,75.86,23.91,5.09,0.39,0.23,0.21,-0.31,-0.48,-0.51,84.51,0.7,0.67,0.05,14.19,12.6,0.16,65.45,45.97,7.66,0.9,4.56,40.94,39.72,9.74,-0.46,-0.41,-0.44,-0.58,-0.58,124.72,113.27,93.56,67.03,38.96,18.96,14.46,30.39,27.03,8.8,8.42,5.72,3.96
