measuring point,CON_L1,GF1,GF2,GF6,GF7,GF8,GF11,GF14,GF17,SEG1,GF3,GF4,CONV1,RIS10,RIS11,CONV2,SEG2,SEG3,SEG4,SEG5,dp2,ILS1,ILS2,dp1,GF19,GF22,GF23,ZL1,ZL2,CON_R1,CON_R2,RIS1,RIS2,RIS3,RIS4,RIS5,ULS1,ULS2,RIS12,RIS13,ZR1,ZR2
sensor number,1,3,4,6,7,8,9,10,11,13,15,16,17,21,22,23,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,48,49,50,51,52,53
sensor range,500,250,250,100,100,100,100,100,100,500,250,250,250,100,100,100,250,250,250,250,25,250,250,50,50,50,50,50,50,500,500,500,500,250,250,250,250,250,100,50,50,50
sensor height,-0.187,-0.046,0.033,0.233,0.349,0.449,0.599,0.749,0.899,-0.245,0.083,0.131,0.178,0.601,1.101,0.478,-0.205,-0.165,-0.084,-0.023,nan,0.628,0.628,nan,0.999,1.295,1.488,1.154,1.592,-0.35,-0.35,-0.29,-0.225,-0.16,-0.128,-0.03,1.056,1.056,1.637,1.735,1.401,1.839
2025-08-20 14:47:57.710,82.0,27.37,7.73,-0.26,-0.5,-0.2,-0.47,-0.65,-0.34,89.01,-0.72,-0.15,0.05,15.41,13.5,0.16,69.54,50.67,11.32,-0.12,5.46,39.92,38.9,10.8,-0.71,-0.41,-0.6,-0.67,-0.66,125.94,116.94,93.56,67.44,39.37,19.57,16.29,4.07,2.3,9.2,8.66,5.92,4.04
2025-08-20 14:47:57.967,81.59,26.55,7.33,-0.67,-0.66,-0.45,-0.71,-0.81,-0.59,88.6,-0.52,-0.35,-0.15,15.25,13.42,-0.09,68.72,48.83,9.9,-0.12,5.6,40.33,38.49,10.88,-0.71,-0.66,-0.64,-0.75,-0.74,125.13,114.5,93.15,66.62,38.75,19.98,16.08,3.66,1.68,9.2,8.58,5.68,4.08
2025-08-20 14:47:58.210,80.77,25.54,7.12,-0.42,-0.58,-0.28,-0.47,-0.73,-0.34,87.37,-1.34,-0.35,0.05,15.25,13.66,-0.25,68.52,48.83,10.31,-0.53,5.3,40.74,38.69,10.84,-0.63,-0.58,-0.6,-0.71,-0.82,124.72,105.53,94.37,68.26,40.59,20.6,16.69,3.66,2.7,9.94,8.87,5.84,4.13
2025-08-20 14:47:58.460,80.77,25.94,7.33,-0.42,-0.41,-0.36,-0.47,-0.48,-0.34,90.23,-1.34,-0.76,-0.56,15.08,13.26,-0.09,69.13,50.26,10.51,0.29,5.13,40.33,39.31,10.51,-0.58,-0.62,-0.56,-0.71,-0.7,124.72,119.39,93.96,68.26,40.99,20.19,15.47,3.05,1.89,9.77,8.7,5.88,4.13
2025-08-20 14:47:58.710,80.77,25.74,6.72,-0.75,-0.66,-0.45,-0.39,-0.65,-0.51,89.42,-0.32,-0.15,0.26,15.08,13.66,0.16,68.92,49.85,10.51,0.29,5.09,40.33,37.06,10.55,-0.63,-0.53,-0.56,-0.75,-0.7,126.34,108.38,93.56,67.03,40.18,20.19,16.29,3.05,2.3,9.61,8.74,5.92,4.13
2025-08-20 14:47:58.967,82.0,26.15,6.92,-0.42,-0.66,-0.36,-0.63,-0.65,-0.59,89.01,-0.72,-0.35,-0.15,14.68,12.93,-0.01,68.72,50.06,10.1,-0.53,5.11,39.71,36.85,10.39,-0.63,-0.58,-0.6,-0.71,-0.74,125.94,123.87,91.93,65.8,37.13,18.55,15.68,2.84,1.68,8.88,8.34,5.68,4.0
2025-08-20 14:47:59.210,81.18,26.96,5.9,-0.51,-0.74,-0.45,-0.47,-0.65,-0.34,89.83,-0.72,-0.55,-0.76,14.6,13.17,-0.17,68.92,50.06,11.53,-0.53,5.17,40.12,37.06,10.39,-0.54,-0.62,-0.56,-0.75,-0.7,126.34,114.5,94.37,66.21,38.75,20.8,15.27,3.05,1.48,8.96,8.34,5.59,3.96
2025-08-20 14:47:59.460,82.41,26.76,6.72,-0.75,-0.41,-0.36,-0.63,-0.4,-0.26,90.23,-0.32,0.06,0.05,14.68,13.42,-0.09,69.33,49.45,10.92,-0.12,5.22,40.12,38.08,10.39,-0.58,-0.53,-0.56,-0.62,-0.66,126.34,121.42,94.37,69.08,41.4,22.44,15.88,2.84,1.48,9.12,8.46,5.8,4.0
2025-08-20 14:47:59.710,81.59,26.15,6.92,-0.34,-0.82,-0.61,-0.47,-0.4,-0.26,89.83,-0.52,-0.35,0.26,14.84,13.34,-0.01,69.13,49.85,10.31,-0.12,5.32,39.51,38.49,10.47,-0.54,-0.53,-0.6,-0.71,-0.66,127.97,118.98,94.37,69.49,42.22,21.82,16.29,2.84,1.68,9.37,8.58,5.88,4.13
2025-08-20 14:47:59.966,81.18,25.54,5.5,-0.83,-0.82,-0.61,-0.47,-0.65,-0.51,88.19,-0.72,-1.37,-0.35,15.25,13.5,-0.01,68.52,49.24,9.49,-0.32,5.6,39.71,39.92,10.92,-0.75,-0.62,-0.6,-0.75,-0.78,126.75,115.72,93.96,67.85,40.79,21.21,16.29,2.64,0.86,9.29,8.66,5.72,4.04
2025-08-20 14:48:00.210,80.36,26.35,6.72,-0.51,-0.82,-0.45,-0.39,-0.57,-0.34,89.01,-0.32,0.06,0.87,15.57,13.74,0.24,67.9,49.04,10.1,-0.73,5.62,39.92,40.53,11.12,-0.46,-0.66,-0.6,-0.71,-0.66,127.16,117.76,94.37,67.03,40.59,21.21,17.1,2.02,1.27,9.45,8.91,5.84,4.13
2025-08-20 14:48:00.460,79.13,26.76,6.11,-0.34,-0.5,-0.2,-0.31,-0.48,-0.26,87.78,-0.72,-0.15,0.67,15.33,13.5,0.07,67.49,48.63,10.31,-0.53,5.22,39.92,40.33,10.88,-0.71,-0.53,-0.64,-0.71,-0.74,126.34,119.39,93.96,67.44,38.55,19.57,16.08,3.05,1.27,9.53,8.83,5.88,4.25
2025-08-20 14:48:00.710,79.95,26.76,6.51,-0.51,-0.9,-0.45,-0.55,-0.48,-0.34,86.97,-0.52,-0.15,0.67,15.08,13.74,0.16,68.11,49.45,9.9,-0.32,5.22,40.12,39.51,10.55,-0.63,-0.58,-0.6,-0.67,-0.66,126.75,114.9,93.56,67.03,38.96,20.39,16.49,8.35,8.22,9.45,8.74,5.88,4.13
2025-08-20 14:48:00.959,79.95,26.35,5.7,-0.34,-0.58,-0.53,-0.31,-0.73,-0.26,89.01,-0.32,-0.76,0.26,15.17,13.42,0.16,68.31,49.65,10.71,0.29,5.54,40.74,40.94,10.67,-0.63,-0.62,-0.56,-0.67,-0.7,127.16,131.2,94.78,69.49,40.79,22.23,15.68,17.33,17.42,9.2,8.46,5.72,4.0
2025-08-20 14:48:01.207,79.13,26.15,5.9,-0.42,-0.58,-0.36,-0.31,-0.48,-0.34,89.83,-0.72,0.06,0.26,15.17,13.26,0.07,68.92,48.83,10.1,-0.12,5.56,40.53,39.72,11.04,-0.46,-0.53,-0.56,-0.67,-0.66,129.18,121.83,97.63,70.71,43.03,23.25,17.1,24.27,22.94,9.29,8.58,5.72,3.96
2025-08-20 14:48:01.460,80.77,25.74,6.11,-0.42,-0.41,-0.36,-0.31,-0.4,-0.18,89.83,-0.52,0.06,-0.35,15.41,13.58,0.16,69.13,49.24,10.71,0.49,5.54,40.53,38.9,10.8,-0.58,-0.62,-0.56,-0.67,-0.7,129.59,129.57,98.04,71.94,43.64,25.09,17.3,27.74,26.62,9.37,8.62,5.72,4.08
2025-08-20 14:48:01.710,80.36,25.54,5.5,-0.42,-0.66,-0.53,-0.55,-0.65,-0.43,86.56,-0.32,-0.35,0.26,15.66,14.15,0.07,67.9,47.61,9.9,-0.12,5.36,40.74,39.72,10.84,-0.5,-0.53,-0.52,-0.79,-0.66,130.4,122.24,98.86,72.76,43.23,25.3,17.51,31.41,29.69,10.02,9.07,5.92,4.25
2025-08-20 14:48:01.967,80.36,24.92,5.29,-0.42,-0.74,-0.53,-0.63,-0.57,-0.51,87.37,-1.34,-0.15,0.05,15.41,13.99,0.07,67.7,48.83,10.51,0.08,5.36,40.94,38.9,11.04,-0.58,-0.62,-0.64,-0.79,-0.7,127.97,118.16,96.0,70.3,41.81,23.46,17.3,33.04,30.1,9.53,8.87,5.84,4.13
2025-08-20 14:48:02.210,79.54,25.13,5.5,-0.42,-0.41,-0.28,-0.31,-0.4,-0.18,88.19,-0.52,0.26,0.26,15.82,14.31,0.24,67.9,48.42,9.9,-0.53,5.38,40.12,39.72,11.0,-0.63,-0.53,-0.52,-0.67,-0.66,130.4,121.42,96.82,71.12,42.22,23.66,17.1,35.08,31.74,9.61,8.87,5.76,4.17
2025-08-20 14:48:02.460,78.73,24.92,5.5,-0.34,-0.33,-0.28,-0.31,-0.16,-0.34,86.97,-0.11,0.06,0.46,15.57,14.15,0.24,68.11,49.24,9.49,0.49,5.6,40.74,40.33,11.28,-0.58,-0.37,-0.44,-0.5,-0.54,129.99,124.68,96.82,70.71,43.03,23.66,17.51,36.92,32.76,9.53,8.74,5.72,4.08
2025-08-20 14:48:02.709,79.13,24.92,5.7,-0.1,-0.25,-0.12,-0.31,-0.32,-0.18,89.42,-0.11,-0.76,0.46,15.66,14.15,0.07,67.9,49.04,10.51,0.08,5.7,40.74,40.12,11.2,-0.54,-0.41,-0.48,-0.54,-0.62,130.4,115.72,96.0,68.67,41.61,22.23,17.1,39.98,37.26,9.45,8.87,5.68,4.08
2025-08-20 14:48:02.966,79.54,24.72,5.5,-0.42,-0.58,-0.28,-0.39,-0.4,-0.43,86.15,-0.93,0.06,-0.15,15.57,13.74,-0.09,66.68,47.61,9.49,0.08,6.05,40.12,38.08,11.2,-0.46,-0.45,-0.4,-0.42,-0.54,130.8,118.57,94.37,69.49,39.77,21.21,16.69,41.61,37.46,9.37,8.7,5.64,4.0
2025-08-20 14:48:03.210,78.32,24.72,5.5,-0.18,-0.5,-0.04,-0.14,-0.32,-0.18,86.97,-0.32,0.47,0.26,15.9,13.82,0.16,66.47,48.01,9.29,-0.12,6.34,40.53,40.12,11.61,-0.38,-0.41,-0.4,-0.62,-0.58,128.78,113.68,93.56,67.44,40.38,21.21,17.51,40.79,32.35,9.12,8.74,5.76,4.08
2025-08-20 14:48:03.460,77.91,24.72,5.9,0.39,-0.01,0.61,0.02,-0.24,-0.18,88.6,-0.11,0.67,0.26,15.82,13.66,-0.09,66.88,48.01,9.69,0.9,6.38,40.74,40.94,11.69,-0.38,-0.33,-0.4,-0.42,-0.42,129.18,119.79,94.78,68.26,39.98,21.21,17.1,39.77,31.12,9.04,8.42,5.55,3.92
2025-08-20 14:48:03.710,78.32,25.33,6.72,1.04,1.04,0.94,1.08,0.25,0.06,86.56,0.91,1.49,0.26,15.41,13.91,0.16,67.29,48.01,10.1,0.69,6.03,40.94,39.92,11.41,-0.3,-0.33,-0.36,-0.46,-0.5,129.59,119.39,95.6,69.49,40.79,21.62,17.1,41.41,33.37,9.37,8.62,5.72,4.08
2025-08-20 14:48:03.959,78.32,25.94,6.51,1.93,1.86,1.76,1.16,0.01,-0.18,88.6,1.73,2.3,-0.15,15.49,13.91,-0.01,67.49,49.04,10.92,2.12,5.79,40.74,38.49,11.28,-0.38,-0.37,-0.36,-0.42,-0.58,128.37,114.09,95.19,69.08,40.79,21.41,16.9,39.37,31.33,9.37,8.83,5.84,4.08
2025-08-20 14:48:04.210,79.95,27.16,7.94,2.82,2.42,2.49,1.81,0.17,-0.1,89.42,2.75,3.12,0.26,15.57,13.74,-0.25,67.9,49.45,11.53,2.94,5.7,41.15,39.51,11.08,-0.3,-0.41,-0.32,-0.46,-0.46,127.56,112.46,92.33,66.62,39.37,20.8,16.9,37.73,31.74,9.53,8.5,5.88,4.04
2025-08-20 14:48:04.460,81.18,27.98,8.95,3.47,3.4,2.74,2.06,0.09,-0.18,88.19,3.36,3.53,0.05,15.41,13.99,-0.01,68.52,50.06,11.53,3.35,5.7,41.15,41.15,11.16,-0.3,-0.45,-0.4,-0.42,-0.37,129.59,104.72,93.56,69.49,39.77,19.78,17.1,38.35,34.19,9.29,8.42,5.72,4.04
2025-08-20 14:48:04.710,82.41,28.18,9.56,3.96,3.88,2.98,1.73,0.09,-0.02,90.23,3.56,4.14,0.05,15.33,13.91,-0.01,70.56,50.88,12.14,4.37,5.73,41.15,41.76,11.04,-0.34,-0.29,-0.32,-0.5,-0.5,125.94,118.57,93.56,68.26,40.59,21.21,16.29,37.12,32.35,9.2,8.42,5.55,3.92
2025-08-20 14:48:04.967,82.81,29.2,10.17,3.64,3.48,2.65,1.57,0.01,-0.1,91.46,3.36,4.14,0.05,15.41,13.82,-0.09,70.56,51.49,12.34,3.75,5.95,41.56,40.94,11.28,-0.3,-0.45,-0.36,-0.3,-0.5,127.97,116.94,94.37,67.03,40.99,21.21,17.1,37.33,33.58,9.29,8.5,5.59,4.04
2025-08-20 14:48:05.210,82.41,29.81,11.19,3.55,3.56,2.74,1.73,0.17,-0.18,89.83,3.77,4.34,0.05,15.49,13.66,0.16,70.97,51.49,12.55,3.55,6.19,41.15,40.74,11.36,-0.38,-0.33,-0.28,-0.46,-0.46,128.78,120.2,95.6,68.26,40.59,21.62,16.9,39.16,35.01,9.12,8.3,5.64,3.96
2025-08-20 14:48:05.460,83.22,30.02,10.78,3.31,3.15,2.49,1.4,-0.08,-0.18,91.05,3.15,3.73,0.26,15.98,14.15,0.07,70.56,50.88,12.55,3.55,6.13,41.76,39.92,11.61,-0.46,-0.33,-0.4,-0.54,-0.62,129.18,114.09,96.82,70.3,40.59,22.85,17.71,39.37,34.19,9.53,8.78,5.76,4.21
2025-08-20 14:48:05.710,83.22,30.22,11.39,3.23,2.75,2.33,1.32,0.17,-0.18,91.05,3.36,3.32,0.46,15.74,14.23,0.07,70.35,50.88,11.73,3.75,5.85,41.35,40.12,11.69,-0.42,-0.37,-0.4,-0.46,-0.46,129.18,113.27,96.0,69.49,43.03,23.05,16.9,37.73,31.94,9.77,8.78,5.64,3.96
2025-08-20 14:48:05.967,82.41,29.61,11.19,3.23,2.99,2.17,1.32,0.01,-0.26,90.23,2.75,3.12,0.26,15.82,14.23,-0.09,69.95,50.06,10.92,3.14,5.56,40.94,40.74,11.49,-0.34,-0.45,-0.52,-0.5,-0.62,128.37,110.83,93.96,68.26,42.83,22.85,16.29,33.45,28.26,9.61,8.91,5.72,4.04
2025-08-20 14:48:06.210,83.22,30.42,12.21,3.23,3.15,2.65,1.65,0.5,-0.18,91.87,2.95,3.73,0.26,15.57,13.74,0.07,70.15,51.08,12.14,3.75,5.64,41.97,40.74,11.28,-0.3,-0.41,-0.4,-0.54,-0.58,128.37,120.61,93.96,67.03,39.98,22.03,16.69,31.82,24.38,9.77,8.66,5.72,4.04
2025-08-20 14:48:06.460,82.41,30.83,12.61,3.23,3.48,2.33,1.57,0.17,0.06,91.05,3.56,3.53,0.46,15.9,14.31,0.07,70.97,50.88,12.34,3.96,5.99,41.76,41.96,11.36,-0.18,-0.41,-0.36,-0.5,-0.46,129.18,113.27,94.37,67.85,38.75,21.21,17.51,32.84,26.42,9.61,8.62,5.72,3.96
2025-08-20 14:48:06.709,80.77,31.44,13.22,3.47,3.48,2.49,1.24,0.17,-0.26,91.05,3.77,3.93,0.46,16.31,14.31,0.24,70.15,50.88,12.55,3.96,6.11,41.35,39.31,11.85,-0.26,-0.17,-0.32,-0.38,-0.46,127.97,110.01,94.78,68.26,39.77,21.21,17.91,34.06,29.9,9.53,8.95,5.84,4.08
2025-08-20 14:48:06.964,81.18,31.44,12.21,3.07,2.91,2.0,0.92,-0.08,-0.51,89.83,2.34,2.91,-0.96,15.66,13.91,0.07,68.92,49.85,12.55,3.55,5.85,42.38,40.53,11.69,-0.26,-0.33,-0.32,-0.5,-0.37,129.59,116.53,95.19,68.26,39.57,21.41,17.3,34.47,29.9,10.02,9.07,5.84,4.29
2025-08-20 14:48:07.203,85.68,33.48,14.44,3.15,3.07,2.17,1.16,0.5,0.14,91.46,3.15,3.93,0.26,15.66,13.91,-0.01,69.33,50.88,10.71,2.94,5.58,41.56,40.33,11.61,-0.46,-0.29,-0.32,-0.46,-0.42,131.61,107.57,94.78,66.21,39.57,21.21,17.3,33.65,28.67,9.86,9.15,6.04,4.17
2025-08-20 14:48:07.451,83.22,32.05,13.42,2.58,2.58,2.08,1.0,0.09,-0.18,91.05,2.75,3.12,0.87,15.82,14.15,0.32,70.35,51.08,11.73,3.75,5.44,42.38,39.51,11.24,-0.3,-0.25,-0.28,-0.46,-0.33,127.97,116.53,94.37,67.85,40.18,20.6,16.69,30.8,26.83,9.86,8.74,5.68,4.08
2025-08-20 14:48:07.702,82.41,31.44,12.61,2.42,2.26,1.84,0.92,0.17,-0.02,89.83,2.54,2.91,0.67,15.17,13.74,0.24,69.54,50.67,12.55,3.35,5.34,42.58,41.35,10.92,-0.26,-0.33,-0.28,-0.34,-0.46,127.97,118.57,96.0,67.85,40.99,21.62,16.08,29.98,26.62,9.45,8.58,5.72,4.04
2025-08-20 14:48:07.952,82.81,31.64,13.22,2.26,2.42,1.84,1.16,0.33,0.14,93.09,3.77,3.93,1.48,15.25,13.91,0.64,71.78,51.28,11.93,3.35,5.48,42.99,40.12,10.8,-0.18,-0.21,-0.28,-0.54,-0.5,129.18,120.2,95.19,68.26,39.98,21.62,16.49,29.98,24.78,9.2,8.5,5.68,3.96
2025-08-20 14:48:08.201,81.59,31.24,13.42,2.58,2.18,2.08,1.0,-0.08,-0.1,92.28,3.15,3.53,1.07,15.25,13.66,0.48,70.97,51.49,12.34,3.14,5.54,42.38,41.35,10.75,-0.22,-0.25,-0.24,-0.38,-0.25,129.59,115.72,93.56,67.44,39.98,21.62,16.69,32.02,26.42,9.29,8.46,5.84,4.13
2025-08-20 14:48:08.452,82.81,31.44,13.22,2.34,2.26,1.76,0.75,-0.24,-0.02,91.05,2.54,3.32,1.07,15.49,13.82,0.4,71.38,51.28,11.93,2.94,5.73,42.38,41.35,10.88,-0.3,-0.21,-0.28,-0.38,-0.42,127.97,113.27,94.37,68.67,38.96,21.62,17.1,33.24,30.71,9.45,8.58,5.76,4.13
2025-08-20 14:48:08.701,82.81,32.26,12.82,2.34,2.26,1.59,0.75,0.01,-0.1,92.28,2.54,3.12,0.87,15.49,13.99,0.32,70.56,51.28,13.16,3.35,5.73,42.17,41.56,11.08,-0.22,-0.21,-0.32,-0.34,-0.46,128.37,116.53,94.78,70.71,41.2,24.07,17.1,34.88,29.08,9.29,8.54,5.8,4.04
2025-08-20 14:48:08.951,82.81,32.87,13.83,2.01,1.61,1.35,0.67,0.01,-0.02,91.05,2.13,2.91,-0.15,15.66,14.15,0.32,71.38,50.47,12.55,2.33,5.73,42.17,40.12,11.12,-0.34,-0.33,-0.32,-0.42,-0.66,126.75,113.27,96.0,69.49,42.01,24.69,17.71,37.12,31.12,9.53,8.83,6.13,4.25
2025-08-20 14:48:09.202,83.22,32.87,13.42,1.93,1.77,1.43,0.75,0.01,-0.02,90.23,1.93,2.3,0.67,15.66,13.91,0.4,70.97,51.28,12.14,3.14,5.91,42.99,40.74,11.24,-0.46,-0.37,-0.4,-0.62,-0.58,127.16,118.98,95.19,69.49,41.81,22.64,16.69,35.29,28.26,9.37,8.38,5.76,3.88
2025-08-20 14:48:09.451,85.27,33.07,13.42,1.93,1.77,1.27,0.75,-0.08,-0.26,92.28,2.34,2.71,0.67,15.98,14.31,0.32,71.38,51.9,12.75,2.94,6.28,42.79,40.94,11.57,-0.38,-0.29,-0.32,-0.46,-0.42,127.97,119.79,98.04,70.3,41.81,24.07,18.32,35.08,30.3,9.53,8.46,5.76,4.13
2025-08-20 14:48:09.701,84.04,32.46,13.02,1.77,1.53,1.27,0.59,0.01,-0.1,92.68,2.13,2.51,0.46,16.23,14.8,0.4,71.58,51.49,12.55,3.55,6.48,41.97,39.72,11.93,-0.34,-0.37,-0.28,-0.5,-0.58,128.37,113.68,97.63,71.53,41.61,24.28,18.93,35.69,31.94,9.61,8.87,5.96,4.17
2025-08-20 14:48:09.954,85.68,33.27,14.44,1.93,1.77,1.19,0.75,0.01,-0.1,91.46,1.73,1.49,0.26,16.8,15.05,0.07,70.56,51.28,12.34,2.12,6.46,41.56,40.33,12.18,-0.42,-0.41,-0.4,-0.5,-0.54,125.94,116.53,95.19,69.49,40.59,23.25,17.71,36.71,33.17,9.69,8.87,5.96,4.21
2025-08-20 14:48:10.201,84.04,32.05,12.82,1.52,1.45,1.19,0.51,-0.24,-0.18,91.46,1.73,2.3,0.46,16.72,14.96,0.24,71.17,51.9,13.16,2.73,6.42,41.76,40.74,12.34,-0.3,-0.41,-0.36,-0.42,-0.5,127.56,121.02,96.0,71.94,42.42,22.85,18.32,35.69,32.14,10.02,9.07,5.92,4.08
2025-08-20 14:48:10.452,82.81,32.26,12.41,1.36,1.13,1.1,0.26,0.01,-0.02,90.64,1.52,1.49,0.87,16.31,14.96,0.24,71.38,51.49,13.16,2.33,6.23,42.58,40.33,12.1,-0.34,-0.25,-0.24,-0.54,-0.46,127.16,117.76,94.78,70.3,40.99,23.05,17.91,36.1,34.6,10.02,8.95,5.96,4.25
2025-08-20 14:48:10.702,84.04,31.64,12.0,1.2,1.04,0.94,0.35,-0.08,-0.1,91.05,1.52,2.3,0.87,16.55,14.8,0.4,70.15,51.49,12.75,2.12,6.38,42.58,38.49,12.06,-0.34,-0.33,-0.36,-0.38,-0.5,127.56,116.13,95.6,69.49,42.42,23.25,18.93,32.84,27.44,9.94,8.99,6.0,4.21
2025-08-20 14:48:10.951,84.04,31.24,12.61,1.28,0.96,0.86,0.26,-0.16,-0.1,91.87,1.52,1.28,0.67,16.63,14.56,0.32,70.97,51.28,13.97,2.53,6.85,42.38,39.1,12.26,-0.26,-0.17,-0.28,-0.42,-0.42,128.37,124.68,97.23,71.94,40.99,22.03,18.32,31.0,27.03,9.69,8.54,5.68,4.04
2025-08-20 14:48:11.202,83.22,31.24,12.41,0.79,0.88,0.78,0.43,-0.16,-0.26,91.05,0.7,1.69,-0.15,16.72,14.64,0.24,69.74,51.08,12.14,1.51,6.68,41.15,38.49,12.22,-0.5,-0.45,-0.44,-0.5,-0.54,126.75,119.79,95.6,71.12,40.99,22.85,18.52,32.63,31.53,9.29,8.78,5.76,4.08
2025-08-20 14:48:11.452,84.04,31.24,12.21,0.88,0.88,0.61,0.43,-0.24,-0.18,91.05,1.52,2.1,1.07,16.88,14.8,0.24,70.15,51.28,12.34,2.12,6.54,42.58,38.49,12.58,-0.34,-0.21,-0.36,-0.46,-0.46,127.97,114.9,97.63,71.12,42.83,23.05,18.52,30.39,28.46,9.69,9.11,5.8,4.13
2025-08-20 14:48:11.701,83.63,32.05,12.41,1.2,0.8,0.94,0.43,0.09,-0.26,92.28,1.32,1.69,0.87,16.88,15.13,0.32,70.76,51.69,13.56,2.12,6.05,41.76,39.72,12.46,-0.34,-0.29,-0.28,-0.42,-0.62,126.34,119.79,95.6,67.44,41.4,22.23,18.32,31.2,24.58,10.35,9.52,6.0,4.21
2025-08-20 14:48:11.954,85.68,32.26,13.42,1.77,1.45,1.35,0.75,0.01,-0.02,91.46,1.52,2.1,0.67,16.63,14.8,0.07,70.15,50.88,13.16,2.12,5.5,41.15,39.1,11.69,-0.46,-0.45,-0.44,-0.58,-0.62,127.56,116.53,93.15,65.39,39.16,20.19,16.9,29.57,28.46,10.26,9.52,5.96,4.29
2025-08-20 14:48:12.210,83.63,30.63,12.41,1.44,1.13,1.27,0.67,-0.08,-0.1,91.87,0.91,2.1,0.46,15.74,14.07,-0.01,70.97,51.69,13.16,2.12,5.4,41.76,39.51,11.2,-0.3,-0.25,-0.36,-0.58,-0.54,125.53,111.24,91.93,66.62,38.14,19.37,16.9,28.55,26.22,10.35,9.23,6.08,4.29
2025-08-20 14:48:12.460,82.0,30.42,12.41,1.2,1.13,0.61,0.35,-0.16,-0.26,91.05,1.11,1.49,-0.35,15.0,13.58,-0.01,71.78,51.9,13.97,1.92,5.54,42.99,43.6,11.49,0.23,0.24,0.25,0.23,-0.01,129.99,126.31,91.11,65.8,36.51,16.92,15.47,25.9,21.31,8.8,8.34,5.47,3.8
2025-08-20 14:48:12.710,82.0,31.44,11.8,1.04,0.96,0.7,0.35,-0.08,-0.02,91.05,1.32,1.89,0.26,15.17,13.26,0.24,70.97,52.1,13.56,1.1,5.36,41.15,39.72,10.67,-0.5,-0.41,-0.44,-0.54,-0.7,127.16,105.53,90.7,63.75,37.94,17.73,15.88,27.53,21.31,9.2,8.66,5.8,4.0
2025-08-20 14:48:12.959,83.63,31.44,12.82,1.52,1.37,1.1,0.35,-0.08,-0.26,92.28,0.7,1.69,0.05,14.84,13.42,-0.25,71.17,52.51,13.56,2.33,5.13,41.56,41.35,10.84,-0.3,-0.29,-0.36,-0.46,-0.54,126.34,116.94,90.29,62.94,36.72,17.94,15.27,27.33,23.15,9.37,8.66,5.84,4.04
2025-08-20 14:48:13.210,84.45,32.26,13.63,1.69,1.37,1.35,0.43,-0.16,-0.1,91.46,1.52,1.69,0.05,14.51,13.26,-0.09,70.97,51.69,12.75,0.9,4.66,40.53,39.72,10.14,-0.46,-0.49,-0.56,-0.71,-0.54,127.16,108.79,89.89,66.21,37.94,17.33,15.07,27.53,24.99,9.61,8.78,5.92,4.13
2025-08-20 14:48:13.459,83.63,31.85,13.22,1.61,1.53,1.02,-0.06,-0.32,-0.26,90.64,1.32,2.3,0.26,14.43,13.17,0.07,70.97,52.72,12.55,1.71,4.24,40.74,39.31,9.78,-0.5,-0.45,-0.56,-0.67,-0.74,126.34,108.38,92.33,66.62,38.75,18.76,15.07,27.94,25.6,9.37,8.95,5.84,4.29
2025-08-20 14:48:13.710,84.45,31.44,13.02,1.12,1.13,0.78,0.18,-0.32,-0.26,90.23,1.52,1.28,0.26,13.94,13.01,0.07,70.76,51.49,12.14,1.92,3.99,41.35,38.69,9.58,-0.38,-0.37,-0.44,-0.5,-0.74,126.75,111.24,92.33,66.21,39.37,19.37,14.25,28.35,26.22,9.45,8.66,5.88,4.13
2025-08-20 14:48:13.960,82.81,30.83,13.02,0.79,0.8,0.37,-0.31,-0.32,-0.18,90.23,0.7,0.87,-0.56,13.37,12.36,0.16,69.54,50.67,12.55,1.1,3.77,40.94,40.53,8.88,-0.58,-0.53,-0.48,-0.62,-0.7,126.75,113.68,91.93,67.44,38.96,19.78,13.44,31.61,30.1,9.37,8.58,6.13,4.29
2025-08-20 14:48:14.210,82.81,30.63,12.0,0.63,0.56,0.29,-0.31,-0.24,-0.18,91.05,0.5,0.67,0.05,13.13,12.12,-0.01,69.33,50.06,12.14,1.31,3.77,41.15,39.92,8.56,-0.54,-0.45,-0.4,-0.62,-0.7,125.53,112.46,92.33,66.21,38.35,19.57,14.25,33.04,30.3,9.2,8.62,6.04,4.29
2025-08-20 14:48:14.460,82.0,30.02,12.0,0.39,-0.09,-0.04,-0.14,-0.65,-0.18,90.64,-0.52,0.87,0.26,13.21,12.12,0.24,69.54,50.47,11.93,0.29,4.03,40.53,40.53,8.68,-0.42,-0.37,-0.48,-0.62,-0.74,124.32,109.2,91.11,65.8,37.74,18.14,14.46,33.45,31.33,8.72,8.42,6.0,4.21
2025-08-20 14:48:14.713,82.0,30.83,12.21,0.39,0.23,0.29,0.02,-0.32,-0.26,89.83,0.09,0.26,-0.15,13.21,12.04,-0.09,69.54,50.26,11.32,0.9,4.36,41.56,39.31,8.68,-0.46,-0.49,-0.44,-0.58,-0.58,125.13,116.53,91.11,62.53,37.94,18.76,13.85,35.49,33.17,8.47,8.13,5.96,4.17
